ID,y
30896,0
18330,1
20187,1
32343,0
1901,1
5135,1
26157,0
24475,1
1984,0
14,0
1800,0
4823,0
29673,1
31986,1
28619,1
22553,0
31477,0
11019,0
14743,0
7705,0
15318,0
23455,0
1039,0
12063,1
28716,1
24465,1
2672,1
32173,0
19918,0
22536,1
24636,0
30977,1
2745,1
17868,1
17326,0
6697,1
3583,0
25059,0
19310,1
8082,1
21824,0
13095,1
12332,0
25144,1
25899,1
5883,1
24824,0
29448,1
7519,0
1038,1
6814,1
3963,1
22212,1
10538,1
2198,1
21179,1
28515,1
3837,1
12687,0
1470,1
1124,1
17160,0
11571,0
5123,1
10861,1
22682,1
8093,1
16457,0
25094,0
20127,0
13486,0
21737,0
16393,1
12076,0
13947,0
18780,0
5830,0
19380,0
11577,1
20126,1
30937,1
26959,0
21726,0
1442,1
31666,0
24679,1
5602,1
10652,0
6541,0
7014,0
12450,1
14783,0
7446,0
24384,0
32604,0
8446,0
19378,0
24973,1
18722,1
21147,0
15236,0
28635,1
16272,1
26099,1
4055,0
30162,0
12248,1
29534,1
31441,0
30308,0
8973,0
1768,0
13308,0
10944,1
27084,1
8413,1
30371,1
2559,0
8518,1
22546,1
11977,0
31991,0
19667,1
27204,1
449,1
3879,0
22171,0
21151,1
25281,1
5745,0
28116,1
19875,1
12158,0
13584,0
25184,0
29681,1
12527,0
14818,0
29884,1
31654,0
5090,1
19318,0
17211,1
8034,0
25910,1
11101,1
32778,1
18630,0
18970,1
26620,1
19384,1
2717,1
25315,1
27488,0
30510,0
17834,1
10738,1
13276,0
11064,0
11809,1
19584,1
16218,0
20169,1
14875,0
3330,0
10867,0
18035,1
7656,1
27249,0
10082,0
32185,0
20494,0
22945,1
24488,1
28849,0
4671,1
10059,1
15942,1
8493,1
950,0
194,1
11476,0
2866,1
14620,0
6913,1
9658,1
14950,1
30309,0
22637,1
7290,1
454,1
3355,0
25833,0
18693,0
16130,1
20095,1
19920,0
27644,0
16872,0
12016,0
416,0
9672,1
6671,0
1295,0
9882,0
9006,1
17289,1
13723,1
13147,1
12280,1
12031,0
31202,1
3523,1
4469,1
18390,1
26469,1
8364,0
5944,1
14029,0
13900,0
14935,0
23851,1
16403,1
27517,1
571,1
25276,1
193,1
19911,1
19213,0
10100,0
7263,1
16729,1
10236,1
16701,1
31379,0
10992,0
2420,0
10834,0
23911,1
16814,1
18322,0
31996,1
16055,1
24885,1
11579,0
4213,1
25398,0
22091,0
24954,1
31241,1
31960,1
32734,0
18391,0
16489,0
16646,0
30672,0
30452,1
2196,1
29910,0
19531,1
9634,0
12343,0
16349,1
17135,0
24979,0
1765,1
17216,1
17037,0
11511,0
3936,0
23379,0
26521,1
5566,1
31174,0
30586,0
27566,1
31350,0
30893,1
31746,0
24561,1
1416,1
31312,1
26650,0
23974,1
27093,0
31941,1
14119,1
31804,0
22773,0
6204,1
18769,0
21213,0
10484,1
28292,0
20605,0
11171,1
19397,1
24821,1
28142,0
19757,0
21492,1
7787,0
12492,1
19742,1
6081,1
16059,1
15112,0
12199,1
28700,1
11294,1
28425,1
16184,0
12375,0
31587,0
7852,1
16008,0
11690,0
6221,0
86,0
3722,0
21206,1
23881,0
5712,1
32138,0
12275,1
11916,0
12802,1
3805,0
10230,0
26961,0
26657,0
15229,1
3370,1
5355,0
1259,1
11008,0
1520,0
20067,0
21054,0
2358,1
24880,0
22314,1
17569,1
27980,0
16471,0
13648,1
18927,1
2596,0
19862,0
22626,0
30041,0
11120,1
26655,0
16362,0
10990,1
24102,1
4349,0
23482,1
12438,0
17765,0
28777,1
15892,1
1531,1
4615,0
18608,0
20098,0
802,0
21588,1
17502,1
16584,0
25391,0
22243,0
4219,1
32657,0
28148,0
3265,0
1960,1
7739,1
27961,1
25581,1
11758,1
14558,1
20178,0
5212,0
14914,0
17926,1
32919,1
14074,1
25137,1
15888,0
29573,0
5614,0
16575,0
16359,1
14928,1
21071,0
1723,1
22275,1
12748,0
14615,1
20029,1
6576,0
30523,0
13313,1
17592,1
27382,0
14981,0
28887,1
13661,1
31276,1
21953,0
455,0
26649,1
16557,0
30223,1
2742,1
14535,1
2220,0
3171,0
12046,1
27070,1
4655,1
21468,1
21642,0
11037,1
14350,0
23593,1
15821,1
10571,1
32149,0
11256,0
21428,1
15786,0
23498,1
1400,1
20038,0
31071,1
15557,0
4532,1
22805,1
2686,1
209,1
703,1
22020,1
8111,0
24369,1
32556,0
12970,0
7548,0
19908,0
14964,1
19340,1
20213,0
8605,1
19071,1
6407,0
2928,0
403,1
4916,1
21291,0
24793,1
17344,0
10590,0
8569,0
23982,0
3479,1
10452,0
13103,0
7331,0
21010,0
11776,1
16990,0
28718,1
31108,0
21510,1
12715,1
19500,0
21884,0
8283,0
21839,1
31182,1
32906,1
30199,0
25574,0
1083,1
30179,0
8085,0
5302,1
25185,1
23592,1
24148,1
18596,1
9400,0
16290,0
2154,1
29201,0
5182,1
1467,0
14278,0
27730,1
21568,0
21769,0
10432,0
30304,0
20436,0
20730,0
24131,0
27970,0
15760,0
20880,1
6803,1
3290,0
24125,0
19283,0
14447,0
17264,0
18831,0
14699,1
26395,0
24875,1
3480,1
27987,0
18946,1
12236,0
1923,1
10557,0
1114,1
26676,0
24090,1
4148,0
32664,0
14260,1
8750,0
23639,0
11828,1
4098,1
15641,0
19893,1
9621,0
31604,0
13074,1
31984,0
16644,0
21693,1
1128,0
7378,0
20420,1
29633,1
30718,1
19960,1
15880,1
26143,0
15232,1
940,1
31271,1
20445,1
3629,1
12041,1
22734,0
24311,1
30050,1
16350,1
22797,0
18172,0
18442,1
16621,0
23766,1
15148,0
29606,1
25598,0
9727,1
32379,1
11408,0
5903,1
650,0
25306,0
23758,1
2012,1
17350,0
17133,0
12175,0
11964,1
31515,0
20368,0
13251,0
31651,0
5541,1
14079,1
2663,1
12209,0
25403,1
29898,1
31475,0
29897,0
14721,0
12345,0
22204,0
26052,0
17138,1
13950,1
14097,1
20198,0
30194,1
10469,1
22465,1
30306,0
25681,1
28252,0
2305,0
32513,1
18241,0
20200,1
12493,0
11838,1
29847,1
28868,1
18161,1
30431,0
3233,0
5102,1
23595,0
19045,0
30885,1
13450,1
18512,0
22326,0
3800,1
8314,1
3929,0
628,0
2789,1
27124,1
7214,0
15759,0
32671,1
32147,0
3351,0
32865,1
16915,0
3546,1
679,0
30461,0
3660,0
23443,1
14179,0
29036,1
31545,0
26415,1
25229,1
26256,0
29922,1
31085,0
12086,0
19133,1
5260,1
4766,1
32095,1
22281,1
30216,1
26608,1
30967,1
30133,1
29401,0
17869,1
32695,0
3827,0
6366,0
30602,0
29895,0
28426,0
32930,0
26098,1
32451,1
7344,1
4145,1
19654,0
27981,0
32157,1
16124,1
24787,0
31314,0
13828,0
1247,1
21353,1
698,0
13177,0
6242,1
24073,0
29638,1
13291,0
3063,0
12021,0
20283,1
19672,1
18415,1
30991,1
5379,1
30114,1
16743,0
5237,0
9741,0
24111,0
31013,1
13441,1
13571,1
1804,0
29990,1
6559,0
16534,1
28125,0
3358,1
25796,0
11077,1
22360,1
12982,0
6664,0
24200,0
8528,1
7149,1
3754,0
15061,0
1687,1
24085,1
32696,0
6144,0
13433,1
8122,0
23005,1
8865,1
29790,1
3178,0
6109,0
9262,1
2390,0
32908,0
30966,0
11117,0
29437,1
22042,0
30627,0
30933,0
27334,0
27851,1
11607,0
796,1
3486,1
13159,0
16219,1
14562,1
18292,1
9367,1
11969,1
27919,1
22439,0
5667,0
22050,1
7804,1
19650,0
31029,0
30132,0
20300,0
7304,0
3080,0
5983,0
21771,0
14959,1
25383,0
25675,0
601,1
19293,1
24747,1
21185,1
14857,0
9874,1
13983,0
5117,1
2503,0
23011,1
17809,1
1419,1
17674,1
2541,1
5460,0
4891,1
13825,1
11204,1
31736,1
197,1
8483,1
6974,1
15040,0
17581,1
21076,1
21590,0
15532,0
5241,1
14051,0
28672,1
17479,1
1714,0
31353,1
23909,1
16089,0
1874,0
5770,1
6797,1
27676,1
11172,1
13899,0
23155,0
10266,1
8529,0
22450,0
2954,1
26053,1
18239,1
29286,0
25920,0
22346,0
29974,0
27807,1
5820,0
5103,0
16839,1
25921,1
9691,1
13246,0
12050,0
20467,0
8688,1
290,0
32944,1
1847,0
24544,1
6634,1
11829,0
26834,0
12750,1
22380,0
2057,1
21810,0
11882,0
4933,1
943,1
23695,1
27274,1
14742,0
17838,1
10280,0
29493,0
25513,1
6723,0
24518,1
14021,0
11047,1
13173,1
30325,0
26956,1
8858,0
23490,0
15816,1
11201,0
25605,0
735,0
24441,0
31140,1
21245,0
25990,1
6150,0
13032,1
2102,0
29478,0
24769,1
23582,1
20456,1
25199,0
21706,0
2406,0
222,0
24137,0
24292,0
1959,1
25943,0
878,0
2161,0
25119,1
32910,1
19107,0
23267,0
19848,1
17810,1
17893,1
3432,1
32102,0
22205,0
30566,0
12425,1
848,1
28900,0
12782,1
12044,1
32839,1
5879,0
25220,1
28459,0
9281,0
566,0
19934,1
19778,1
11058,0
23803,1
9648,0
1942,1
17884,0
25706,1
9366,1
9938,0
14384,1
24374,0
23763,1
18643,0
5010,1
5157,0
9802,1
17753,0
289,0
30483,0
13152,1
12525,1
14626,0
16398,1
14520,0
20183,1
12487,0
26747,1
15089,1
18019,1
3326,1
13328,0
376,1
19179,0
431,1
32398,1
12616,1
23917,0
16825,0
8091,1
18663,0
9420,0
18377,0
32153,1
13414,1
25415,0
12976,1
28504,0
16842,0
20509,1
28604,1
15528,0
6069,0
21915,0
29479,1
1334,1
1862,1
